verb,conjugacio,mode,temps,persona,nombre,pronom,forma_conjugada
mostrar,1a,indicatiu,imperfet,3a,singular,ella,mostrava
mostrar,1a,indicatiu,imperfet,1a,plural,nosaltres,mostràvem
mostrar,1a,indicatiu,imperfet,2a,plural,vosaltres,mostràveu
mostrar,1a,indicatiu,imperfet,3a,plural,ells,mostraven
mostrar,1a,indicatiu,imperfet,3a,plural,elles,mostraven
mostrar,1a,indicatiu,passat simple,1a,singular,jo,mostrí
mostrar,1a,indicatiu,passat simple,2a,singular,tu,mostrares
mostrar,1a,indicatiu,passat simple,3a,singular,ell,mostrà
mostrar,1a,indicatiu,passat simple,3a,singular,ella,mostrà
mostrar,1a,indicatiu,passat simple,1a,plural,nosaltres,mostràrem
mostrar,1a,indicatiu,passat simple,2a,plural,vosaltres,mostràreu
mostrar,1a,indicatiu,passat simple,3a,plural,ells,mostraren
mostrar,1a,indicatiu,passat simple,3a,plural,elles,mostraren
mostrar,1a,indicatiu,futur,1a,singular,jo,mostraré
mostrar,1a,indicatiu,futur,2a,singular,tu,mostraràs
mostrar,1a,indicatiu,futur,3a,singular,ell,mostrarà
mostrar,1a,indicatiu,futur,3a,singular,ella,mostrarà
mostrar,1a,indicatiu,futur,1a,plural,nosaltres,mostrarem
mostrar,1a,indicatiu,futur,2a,plural,vosaltres,mostrareu
mostrar,1a,indicatiu,futur,3a,plural,ells,mostraran
mostrar,1a,indicatiu,futur,3a,plural,elles,mostraran
mostrar,1a,subjuntiu,present,1a,singular,jo,mostre
mostrar,1a,subjuntiu,present,2a,singular,tu,mostres
mostrar,1a,subjuntiu,present,3a,singular,ell,mostre
mostrar,1a,subjuntiu,present,3a,singular,ella,mostre
mostrar,1a,subjuntiu,present,1a,plural,nosaltres,mostrem
mostrar,1a,subjuntiu,present,2a,plural,vosaltres,mostreu
mostrar,1a,subjuntiu,present,3a,plural,ells,mostren
mostrar,1a,subjuntiu,present,3a,plural,elles,mostren
mostrar,1a,subjuntiu,imperfet,1a,singular,jo,mostràs
mostrar,1a,subjuntiu,imperfet,2a,singular,tu,mostrasses
mostrar,1a,subjuntiu,imperfet,3a,singular,ell,mostràs
mostrar,1a,subjuntiu,imperfet,3a,singular,ella,mostràs
mostrar,1a,subjuntiu,imperfet,1a,plural,nosaltres,mostràssem
mostrar,1a,subjuntiu,imperfet,2a,plural,vosaltres,mostràsseu
mostrar,1a,subjuntiu,imperfet,3a,plural,ells,mostrassen
mostrar,1a,subjuntiu,imperfet,3a,plural,elles,mostrassen
mostrar,1a,indicatiu,condicional simple,1a,singular,jo,mostraria
mostrar,1a,indicatiu,condicional simple,2a,singular,tu,mostraries
mostrar,1a,indicatiu,condicional simple,3a,singular,ell,mostraria
mostrar,1a,indicatiu,condicional simple,3a,singular,ella,mostraria
mostrar,1a,indicatiu,condicional simple,1a,plural,nosaltres,mostraríem
mostrar,1a,indicatiu,condicional simple,2a,plural,vosaltres,mostraríeu
mostrar,1a,indicatiu,condicional simple,3a,plural,ells,mostrarien
mostrar,1a,indicatiu,condicional simple,3a,plural,elles,mostrarien
mostrar,1a,imperatiu,imperatiu,2a,singular,tu,mostra
mostrar,1a,imperatiu,imperatiu,3a,singular,ell,mostre
mostrar,1a,imperatiu,imperatiu,3a,singular,ella,mostre
mostrar,1a,imperatiu,imperatiu,1a,plural,nosaltres,mostrem
mostrar,1a,imperatiu,imperatiu,2a,plural,vosaltres,mostreu
mostrar,1a,imperatiu,imperatiu,3a,plural,ells,mostren
mostrar,1a,imperatiu,imperatiu,3a,plural,elles,mostren
mostrar,1a,infinitiu,infinitiu,,,,mostrar
mostrar,1a,gerundi,gerundi,,,,mostrant
mostrar,1a,participi,participi,,singular,,mostrat
mostrar,1a,participi,participi,,plural,,mostrada
mostrar,1a,participi,participi,,singular,,mostrats
mostrar,1a,participi,participi,,plural,,mostrades
mostrar,1a,indicatiu,pretèrit perfet compost,1a,singular,jo,he mostrat
mostrar,1a,indicatiu,pretèrit perfet compost,1a,singular,jo,haig mostrat
mostrar,1a,indicatiu,pretèrit perfet compost,2a,singular,tu,has mostrat
mostrar,1a,indicatiu,pretèrit perfet compost,3a,singular,ell,ha mostrat
mostrar,1a,indicatiu,pretèrit perfet compost,3a,singular,ella,ha mostrat
mostrar,1a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,havem mostrat
mostrar,1a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,hem mostrat
mostrar,1a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,haveu mostrat
mostrar,1a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,heu mostrat
mostrar,1a,indicatiu,pretèrit perfet compost,3a,plural,ells,han mostrat
mostrar,1a,indicatiu,pretèrit perfet compost,3a,plural,elles,han mostrat
mostrar,1a,indicatiu,pretèrit plusquamperfet,1a,singular,jo,havia mostrat
mostrar,1a,indicatiu,pretèrit plusquamperfet,2a,singular,tu,havies mostrat
mostrar,1a,indicatiu,pretèrit plusquamperfet,3a,singular,ell,havia mostrat
mostrar,1a,indicatiu,pretèrit plusquamperfet,3a,singular,ella,havia mostrat
mostrar,1a,indicatiu,pretèrit plusquamperfet,1a,plural,nosaltres,havíem mostrat
mostrar,1a,indicatiu,pretèrit plusquamperfet,2a,plural,vosaltres,havíeu mostrat
mostrar,1a,indicatiu,pretèrit plusquamperfet,3a,plural,ells,havien mostrat
mostrar,1a,indicatiu,pretèrit plusquamperfet,3a,plural,elles,havien mostrat
mostrar,1a,indicatiu,pretèrit anterior,1a,singular,jo,haguí mostrat
mostrar,1a,indicatiu,pretèrit anterior,2a,singular,tu,hagueres mostrat
mostrar,1a,indicatiu,pretèrit anterior,3a,singular,ell,hagué mostrat
mostrar,1a,indicatiu,pretèrit anterior,3a,singular,ella,hagué mostrat
mostrar,1a,indicatiu,pretèrit anterior,1a,plural,nosaltres,haguérem mostrat
mostrar,1a,indicatiu,pretèrit anterior,2a,plural,vosaltres,haguéreu mostrat
mostrar,1a,indicatiu,pretèrit anterior,3a,plural,ells,hagueren mostrat
mostrar,1a,indicatiu,pretèrit anterior,3a,plural,elles,hagueren mostrat
mostrar,1a,indicatiu,futur perfet,1a,singular,jo,hauré mostrat
mostrar,1a,indicatiu,futur perfet,2a,singular,tu,hauràs mostrat
mostrar,1a,indicatiu,futur perfet,3a,singular,ell,haurà mostrat
mostrar,1a,indicatiu,futur perfet,3a,singular,ella,haurà mostrat
mostrar,1a,indicatiu,futur perfet,1a,plural,nosaltres,haurem mostrat
mostrar,1a,indicatiu,futur perfet,2a,plural,vosaltres,haureu mostrat
mostrar,1a,indicatiu,futur perfet,3a,plural,ells,hauran mostrat
mostrar,1a,indicatiu,futur perfet,3a,plural,elles,hauran mostrat
mostrar,1a,subjuntiu,pretèrit perfet,1a,singular,jo,haga mostrat
mostrar,1a,subjuntiu,pretèrit perfet,2a,singular,tu,hages mostrat
mostrar,1a,subjuntiu,pretèrit perfet,3a,singular,ell,haga mostrat
mostrar,1a,subjuntiu,pretèrit perfet,3a,singular,ella,haga mostrat
mostrar,1a,subjuntiu,pretèrit perfet,1a,plural,nosaltres,hàgim mostrat
mostrar,1a,subjuntiu,pretèrit perfet,1a,plural,nosaltres,haguem mostrat
mostrar,1a,subjuntiu,pretèrit perfet,2a,plural,vosaltres,hàgiu mostrat
mostrar,1a,subjuntiu,pretèrit perfet,2a,plural,vosaltres,hagueu mostrat
mostrar,1a,subjuntiu,pretèrit perfet,3a,plural,ells,hagen mostrat
mostrar,1a,subjuntiu,pretèrit perfet,3a,plural,elles,hagen mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,1a,singular,jo,hagués mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,2a,singular,tu,haguesses mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,2a,singular,tu,haguesses mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,3a,singular,ell,hagués mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,3a,singular,ella,hagués mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,1a,plural,nosaltres,haguàrem mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,1a,plural,nosaltres,haguàrem mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,2a,plural,vosaltres,haguàreu mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,2a,plural,vosaltres,haguàreu mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,3a,plural,ells,haguaren mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,3a,plural,ells,haguaren mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,3a,plural,elles,haguaren mostrat
mostrar,1a,subjuntiu,pretèrit plusquamperfet,3a,plural,elles,haguaren mostrat
mostrar,1a,indicatiu,condicional perfet,1a,singular,jo,hauria mostrat
mostrar,1a,indicatiu,condicional perfet,1a,singular,jo,haguera mostrat
mostrar,1a,indicatiu,condicional perfet,2a,singular,tu,hauries mostrat
mostrar,1a,indicatiu,condicional perfet,2a,singular,tu,hagueras mostrat
mostrar,1a,indicatiu,condicional perfet,3a,singular,ell,hauria mostrat
mostrar,1a,indicatiu,condicional perfet,3a,singular,ell,haguera mostrat
mostrar,1a,indicatiu,condicional perfet,3a,singular,ella,hauria mostrat
mostrar,1a,indicatiu,condicional perfet,3a,singular,ella,haguera mostrat
mostrar,1a,indicatiu,condicional perfet,1a,plural,nosaltres,hauríem mostrat
mostrar,1a,indicatiu,condicional perfet,1a,plural,nosaltres,haguérem mostrat
mostrar,1a,indicatiu,condicional perfet,2a,plural,vosaltres,hauríeu mostrat
mostrar,1a,indicatiu,condicional perfet,2a,plural,vosaltres,haguéreu mostrat
mostrar,1a,indicatiu,condicional perfet,3a,plural,ells,haurien mostrat
mostrar,1a,indicatiu,condicional perfet,3a,plural,ells,hagueren mostrat
mostrar,1a,indicatiu,condicional perfet,3a,plural,elles,haurien mostrat
mostrar,1a,indicatiu,condicional perfet,3a,plural,elles,hagueren mostrat
mostrar,1a,indicatiu,passat perifràstic,1a,singular,jo,vaig mostrar
mostrar,1a,indicatiu,passat perifràstic,2a,singular,tu,vares mostrar
mostrar,1a,indicatiu,passat perifràstic,3a,singular,ell,va mostrar
mostrar,1a,indicatiu,passat perifràstic,3a,singular,ella,va mostrar
mostrar,1a,indicatiu,passat perifràstic,1a,plural,nosaltres,vàrem mostrar
mostrar,1a,indicatiu,passat perifràstic,2a,plural,vosaltres,vàreu mostrar
mostrar,1a,indicatiu,passat perifràstic,3a,plural,ells,van mostrar
mostrar,1a,indicatiu,passat perifràstic,3a,plural,elles,van mostrar
mostrar,1a,indicatiu,passat anterior perifràstic,1a,singular,jo,vaig haver mostrat
mostrar,1a,indicatiu,passat anterior perifràstic,2a,singular,tu,vares haver mostrat
mostrar,1a,indicatiu,passat anterior perifràstic,3a,singular,ell,va haver mostrat
mostrar,1a,indicatiu,passat anterior perifràstic,3a,singular,ella,va haver mostrat
mostrar,1a,indicatiu,passat anterior perifràstic,1a,plural,nosaltres,vàrem haver mostrat
mostrar,1a,indicatiu,passat anterior perifràstic,2a,plural,vosaltres,vàreu haver mostrat
mostrar,1a,indicatiu,passat anterior perifràstic,3a,plural,ells,van haver mostrat
mostrar,1a,indicatiu,passat anterior perifràstic,3a,plural,elles,van haver mostrat
tirar,1a,indicatiu,present,1a,singular,jo,tire
tirar,1a,indicatiu,present,2a,singular,tu,tires
tirar,1a,indicatiu,present,3a,singular,ell,tira
tirar,1a,indicatiu,present,3a,singular,ella,tira
tirar,1a,indicatiu,present,1a,plural,nosaltres,tirem
tirar,1a,indicatiu,present,2a,plural,vosaltres,tireu
tirar,1a,indicatiu,present,3a,plural,ells,tiren
tirar,1a,indicatiu,present,3a,plural,elles,tiren
tirar,1a,indicatiu,imperfet,1a,singular,jo,tirava
tirar,1a,indicatiu,imperfet,2a,singular,tu,tiraves
tirar,1a,indicatiu,imperfet,3a,singular,ell,tirava
tirar,1a,indicatiu,imperfet,3a,singular,ella,tirava
tirar,1a,indicatiu,imperfet,1a,plural,nosaltres,tiràvem
tirar,1a,indicatiu,imperfet,2a,plural,vosaltres,tiràveu
tirar,1a,indicatiu,imperfet,3a,plural,ells,tiraven
tirar,1a,indicatiu,imperfet,3a,plural,elles,tiraven
tirar,1a,indicatiu,passat simple,1a,singular,jo,tirí
tirar,1a,indicatiu,passat simple,2a,singular,tu,tirares
tirar,1a,indicatiu,passat simple,3a,singular,ell,tirà
tirar,1a,indicatiu,passat simple,3a,singular,ella,tirà
tirar,1a,indicatiu,passat simple,1a,plural,nosaltres,tiràrem
tirar,1a,indicatiu,passat simple,2a,plural,vosaltres,tiràreu
tirar,1a,indicatiu,passat simple,3a,plural,ells,tiraren
tirar,1a,indicatiu,passat simple,3a,plural,elles,tiraren
tirar,1a,indicatiu,futur,1a,singular,jo,tiraré
tirar,1a,indicatiu,futur,2a,singular,tu,tiraràs
tirar,1a,indicatiu,futur,3a,singular,ell,tirarà
tirar,1a,indicatiu,futur,3a,singular,ella,tirarà
tirar,1a,indicatiu,futur,1a,plural,nosaltres,tirarem
tirar,1a,indicatiu,futur,2a,plural,vosaltres,tirareu
tirar,1a,indicatiu,futur,3a,plural,ells,tiraran
tirar,1a,indicatiu,futur,3a,plural,elles,tiraran
tirar,1a,subjuntiu,present,1a,singular,jo,tire
tirar,1a,subjuntiu,present,2a,singular,tu,tires
tirar,1a,subjuntiu,present,3a,singular,ell,tire
tirar,1a,subjuntiu,present,3a,singular,ella,tire
tirar,1a,subjuntiu,present,1a,plural,nosaltres,tirem
tirar,1a,subjuntiu,present,2a,plural,vosaltres,tireu
tirar,1a,subjuntiu,present,3a,plural,ells,tiren
tirar,1a,subjuntiu,present,3a,plural,elles,tiren
tirar,1a,subjuntiu,imperfet,1a,singular,jo,tiràs
tirar,1a,subjuntiu,imperfet,2a,singular,tu,tirasses
tirar,1a,subjuntiu,imperfet,3a,singular,ell,tiràs
tirar,1a,subjuntiu,imperfet,3a,singular,ella,tiràs
tirar,1a,subjuntiu,imperfet,1a,plural,nosaltres,tiràssem
tirar,1a,subjuntiu,imperfet,2a,plural,vosaltres,tiràsseu
tirar,1a,subjuntiu,imperfet,3a,plural,ells,tirassen
tirar,1a,subjuntiu,imperfet,3a,plural,elles,tirassen
tirar,1a,indicatiu,condicional simple,1a,singular,jo,tiraria
tirar,1a,indicatiu,condicional simple,2a,singular,tu,tiraries
tirar,1a,indicatiu,condicional simple,3a,singular,ell,tiraria
tirar,1a,indicatiu,condicional simple,3a,singular,ella,tiraria
tirar,1a,indicatiu,condicional simple,1a,plural,nosaltres,tiraríem
tirar,1a,indicatiu,condicional simple,2a,plural,vosaltres,tiraríeu
tirar,1a,indicatiu,condicional simple,3a,plural,ells,tirarien
tirar,1a,indicatiu,condicional simple,3a,plural,elles,tirarien
tirar,1a,imperatiu,imperatiu,2a,singular,tu,tira
tirar,1a,imperatiu,imperatiu,3a,singular,ell,tire
tirar,1a,imperatiu,imperatiu,3a,singular,ella,tire
tirar,1a,imperatiu,imperatiu,1a,plural,nosaltres,tirem
tirar,1a,imperatiu,imperatiu,2a,plural,vosaltres,tireu
tirar,1a,imperatiu,imperatiu,3a,plural,ells,tiren
tirar,1a,imperatiu,imperatiu,3a,plural,elles,tiren
tirar,1a,infinitiu,infinitiu,,,,tirar
tirar,1a,gerundi,gerundi,,,,tirant
tirar,1a,participi,participi,,singular,,tirat
tirar,1a,participi,participi,,plural,,tirada
tirar,1a,participi,participi,,singular,,tirats
tirar,1a,participi,participi,,plural,,tirades
tirar,1a,indicatiu,pretèrit perfet compost,1a,singular,jo,he tirat
tirar,1a,indicatiu,pretèrit perfet compost,1a,singular,jo,haig tirat
tirar,1a,indicatiu,pretèrit perfet compost,2a,singular,tu,has tirat
tirar,1a,indicatiu,pretèrit perfet compost,3a,singular,ell,ha tirat
tirar,1a,indicatiu,pretèrit perfet compost,3a,singular,ella,ha tirat
tirar,1a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,havem tirat
tirar,1a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,hem tirat
tirar,1a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,haveu tirat
tirar,1a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,heu tirat
tirar,1a,indicatiu,pretèrit perfet compost,3a,plural,ells,han tirat
tirar,1a,indicatiu,pretèrit perfet compost,3a,plural,elles,han tirat
tirar,1a,indicatiu,pretèrit plusquamperfet,1a,singular,jo,havia tirat
tirar,1a,indicatiu,pretèrit plusquamperfet,2a,singular,tu,havies tirat
tirar,1a,indicatiu,pretèrit plusquamperfet,3a,singular,ell,havia tirat
tirar,1a,indicatiu,pretèrit plusquamperfet,3a,singular,ella,havia tirat
tirar,1a,indicatiu,pretèrit plusquamperfet,1a,plural,nosaltres,havíem tirat
tirar,1a,indicatiu,pretèrit plusquamperfet,2a,plural,vosaltres,havíeu tirat
tirar,1a,indicatiu,pretèrit plusquamperfet,3a,plural,ells,havien tirat
tirar,1a,indicatiu,pretèrit plusquamperfet,3a,plural,elles,havien tirat
tirar,1a,indicatiu,pretèrit anterior,1a,singular,jo,haguí tirat
tirar,1a,indicatiu,pretèrit anterior,2a,singular,tu,hagueres tirat
tirar,1a,indicatiu,pretèrit anterior,3a,singular,ell,hagué tirat
tirar,1a,indicatiu,pretèrit anterior,3a,singular,ella,hagué tirat
tirar,1a,indicatiu,pretèrit anterior,1a,plural,nosaltres,haguérem tirat
tirar,1a,indicatiu,pretèrit anterior,2a,plural,vosaltres,haguéreu tirat
tirar,1a,indicatiu,pretèrit anterior,3a,plural,ells,hagueren tirat
tirar,1a,indicatiu,pretèrit anterior,3a,plural,elles,hagueren tirat
tirar,1a,indicatiu,futur perfet,1a,singular,jo,hauré tirat
tirar,1a,indicatiu,futur perfet,2a,singular,tu,hauràs tirat
tirar,1a,indicatiu,futur perfet,3a,singular,ell,haurà tirat
tirar,1a,indicatiu,futur perfet,3a,singular,ella,haurà tirat
tirar,1a,indicatiu,futur perfet,1a,plural,nosaltres,haurem tirat
tirar,1a,indicatiu,futur perfet,2a,plural,vosaltres,haureu tirat
tirar,1a,indicatiu,futur perfet,3a,plural,ells,hauran tirat
tirar,1a,indicatiu,futur perfet,3a,plural,elles,hauran tirat
tirar,1a,subjuntiu,pretèrit perfet,1a,singular,jo,haga tirat
tirar,1a,subjuntiu,pretèrit perfet,2a,singular,tu,hages tirat
tirar,1a,subjuntiu,pretèrit perfet,3a,singular,ell,haga tirat
tirar,1a,subjuntiu,pretèrit perfet,3a,singular,ella,haga tirat
tirar,1a,subjuntiu,pretèrit perfet,1a,plural,nosaltres,hàgim tirat
tirar,1a,subjuntiu,pretèrit perfet,1a,plural,nosaltres,haguem tirat
tirar,1a,subjuntiu,pretèrit perfet,2a,plural,vosaltres,hàgiu tirat
tirar,1a,subjuntiu,pretèrit perfet,2a,plural,vosaltres,hagueu tirat
tirar,1a,subjuntiu,pretèrit perfet,3a,plural,ells,hagen tirat
tirar,1a,subjuntiu,pretèrit perfet,3a,plural,elles,hagen tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,1a,singular,jo,hagués tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,2a,singular,tu,haguesses tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,2a,singular,tu,haguesses tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,3a,singular,ell,hagués tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,3a,singular,ella,hagués tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,1a,plural,nosaltres,haguàrem tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,1a,plural,nosaltres,haguàrem tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,2a,plural,vosaltres,haguàreu tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,2a,plural,vosaltres,haguàreu tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,3a,plural,ells,haguaren tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,3a,plural,ells,haguaren tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,3a,plural,elles,haguaren tirat
tirar,1a,subjuntiu,pretèrit plusquamperfet,3a,plural,elles,haguaren tirat
tirar,1a,indicatiu,condicional perfet,1a,singular,jo,hauria tirat
tirar,1a,indicatiu,condicional perfet,1a,singular,jo,haguera tirat
tirar,1a,indicatiu,condicional perfet,2a,singular,tu,hauries tirat
tirar,1a,indicatiu,condicional perfet,2a,singular,tu,hagueras tirat
tirar,1a,indicatiu,condicional perfet,3a,singular,ell,hauria tirat
tirar,1a,indicatiu,condicional perfet,3a,singular,ell,haguera tirat
